epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,4210.69,0.68921,0.52724,0.9213,0.82474,0.79889,0.8642,0.69025,0.61489,0.46799,0.88602,0.004225,0.004225,0.004225
177,4234.27,0.68722,0.52225,0.92068,0.81644,0.80425,0.86425,0.69013,0.61476,0.46736,0.88595,0.004192,0.004192,0.004192
178,4257.86,0.68797,0.52443,0.92006,0.82903,0.79408,0.86433,0.68993,0.6149,0.46716,0.88597,0.004159,0.004159,0.004159
179,4281.19,0.68899,0.52473,0.92079,0.80476,0.81523,0.86486,0.69094,0.61417,0.46669,0.88574,0.004126,0.004126,0.004126
180,4304.15,0.68969,0.52548,0.92057,0.81164,0.81069,0.86485,0.69095,0.61411,0.46646,0.88566,0.004093,0.004093,0.004093
181,4327.17,0.68677,0.52515,0.91971,0.80843,0.81549,0.8649,0.6919,0.6133,0.46596,0.88544,0.00406,0.00406,0.00406
182,4350.71,0.68619,0.52345,0.9209,0.80811,0.81513,0.86485,0.69166,0.61303,0.46583,0.88535,0.004027,0.004027,0.004027
183,4374.56,0.68557,0.51973,0.91881,0.81148,0.8124,0.86522,0.69224,0.61309,0.46568,0.88532,0.003994,0.003994,0.003994
184,4397.71,0.68406,0.51679,0.92185,0.81062,0.81416,0.86599,0.69264,0.61297,0.46534,0.88527,0.003961,0.003961,0.003961
185,4421.07,0.68013,0.516,0.9188,0.81085,0.81546,0.86608,0.6926,0.61275,0.46507,0.88518,0.003928,0.003928,0.003928
186,4444.4,0.68408,0.51652,0.91805,0.81482,0.81273,0.8662,0.69285,0.61261,0.46492,0.88513,0.003895,0.003895,0.003895
187,4467.86,0.68239,0.51507,0.91831,0.81417,0.81438,0.86666,0.69308,0.61237,0.4645,0.885,0.003862,0.003862,0.003862
188,4491.82,0.68239,0.51627,0.91674,0.81457,0.81491,0.86607,0.69356,0.61191,0.46414,0.88482,0.003829,0.003829,0.003829
