epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,2125.49,0.72042,0.56263,0.93931,0.77925,0.79895,0.83708,0.66092,0.63134,0.49538,0.89572,0.00604,0.00604,0.00604
122,2148.25,0.72444,0.5648,0.94115,0.804,0.78035,0.83931,0.66272,0.63179,0.49299,0.89545,0.006007,0.006007,0.006007
123,2171.64,0.72296,0.56319,0.94047,0.79429,0.79562,0.84105,0.66533,0.63328,0.4956,0.89575,0.005974,0.005974,0.005974
124,2195.02,0.71639,0.55791,0.93862,0.8033,0.78917,0.83809,0.66392,0.63154,0.49575,0.89508,0.005941,0.005941,0.005941
125,2217.74,0.71807,0.56117,0.93758,0.80036,0.79125,0.84056,0.66568,0.63038,0.49296,0.89458,0.005908,0.005908,0.005908
126,2240.65,0.71347,0.56069,0.93689,0.80248,0.78901,0.84137,0.66743,0.62994,0.48726,0.89421,0.005875,0.005875,0.005875
127,2263.55,0.71669,0.56278,0.93704,0.80211,0.7915,0.84277,0.66737,0.62962,0.48749,0.89451,0.005842,0.005842,0.005842
128,2287.11,0.71668,0.55648,0.93753,0.79889,0.79158,0.84356,0.66704,0.6283,0.48742,0.89394,0.005809,0.005809,0.005809
129,2310.65,0.71231,0.55645,0.93646,0.80166,0.79134,0.84464,0.66848,0.62797,0.48449,0.89404,0.005776,0.005776,0.005776
130,2334.1,0.71219,0.54961,0.93413,0.8064,0.79021,0.84445,0.66753,0.62924,0.48437,0.89419,0.005743,0.005743,0.005743
131,2356.84,0.71452,0.55502,0.93511,0.80294,0.7933,0.84458,0.6701,0.62769,0.48612,0.89361,0.00571,0.00571,0.00571
132,2379.98,0.7129,0.55413,0.93512,0.803,0.79746,0.84516,0.67106,0.62717,0.48232,0.89327,0.005677,0.005677,0.005677
133,2403.04,0.70961,0.54692,0.93064,0.80582,0.79465,0.84537,0.67093,0.62675,0.48347,0.893,0.005644,0.005644,0.005644
134,2426.27,0.71039,0.54875,0.93364,0.80043,0.79444,0.84571,0.67163,0.62582,0.48407,0.89278,0.005611,0.005611,0.005611
135,2448.99,0.71268,0.55211,0.93424,0.79523,0.80008,0.84553,0.66998,0.62688,0.48247,0.89309,0.005578,0.005578,0.005578
